osmid,y,x,street_count,highway,railway,ref,junction,geometry
395726,48.1665461,16.2578386,3,,,,,POINT (16.2578386 48.1665461)
395730,48.2404363,16.3411724,3,traffic_signals,,,,POINT (16.3411724 48.2404363)
395731,48.2209731,16.3118533,3,,,,,POINT (16.3118533 48.2209731)
395758,48.1965761,16.3129608,3,,,,,POINT (16.3129608 48.1965761)
395780,48.1884586,16.3141952,3,,,,,POINT (16.3141952 48.1884586)
395844,48.2150204,16.2752634,4,,,,,POINT (16.2752634 48.2150204)
395853,48.2345226,16.3285652,3,,,,,POINT (16.3285652 48.2345226)
395878,48.2405744,16.343876,3,,,,,POINT (16.343876 48.2405744)
395907,48.1904114,16.3229827,5,,,,,POINT (16.3229827 48.1904114)
395914,48.2191384,16.3659837,4,,,,,POINT (16.3659837 48.2191384)
395947,48.1768448,16.3999886,3,motorway_junction,,,,POINT (16.3999886 48.1768448)
397726,48.1924771,16.2863153,3,,,,,POINT (16.2863153 48.1924771)
397954,48.1919953,16.3018567,3,,,,,POINT (16.3018567 48.1919953)
397963,48.1896645,16.3016408,4,traffic_signals,,,,POINT (16.3016408 48.1896645)
397994,48.1559579,16.3297091,3,motorway_junction,,1,,POINT (16.3297091 48.1559579)
398002,48.18399,16.3277325,3,,,,,POINT (16.3277325 48.18399)
398012,48.1962204,16.3184315,4,traffic_signals,,,,POINT (16.3184315 48.1962204)
398017,48.1993622,16.3275496,4,traffic_signals,,,,POINT (16.3275496 48.1993622)
400877,48.206788,16.304292,3,,,,,POINT (16.304292 48.206788)
400880,48.1886986,16.2774391,3,,,,,POINT (16.2774391 48.1886986)
400881,48.1720715,16.2810799,3,,,,,POINT (16.2810799 48.1720715)
400891,48.1820383,16.2837808,4,,,,,POINT (16.2837808 48.1820383)
401838,48.2251301,16.3420541,4,traffic_signals,,,,POINT (16.3420541 48.2251301)
401844,48.2416826,16.3727419,3,,,,,POINT (16.3727419 48.2416826)
401857,48.2501258,16.3907709,3,,,,,POINT (16.3907709 48.2501258)
401927,48.1667577,16.2723794,3,,,,,POINT (16.2723794 48.1667577)
401950,48.2043239,16.235872,1,,,,,POINT (16.235872 48.2043239)
401957,48.2092667,16.2133293,3,,,,,POINT (16.2133293 48.2092667)
401984,48.2072205,16.2218204,4,,,,,POINT (16.2218204 48.2072205)
401992,48.2067381,16.222073,3,,,,,POINT (16.222073 48.2067381)
402539,48.1504019,16.3337593,3,,,,,POINT (16.3337593 48.1504019)
402541,48.1513797,16.3341797,4,,,,,POINT (16.3341797 48.1513797)
402547,48.150918,16.3366175,3,,,,,POINT (16.3366175 48.150918)
402554,48.1497771,16.3355655,4,,,,,POINT (16.3355655 48.1497771)
402556,48.1491103,16.3380111,3,,,,,POINT (16.3380111 48.1491103)
402562,48.1467398,16.3421489,3,,,,,POINT (16.3421489 48.1467398)
402563,48.1464391,16.3435978,3,,,,,POINT (16.3435978 48.1464391)
402567,48.1478393,16.3442357,3,,,,,POINT (16.3442357 48.1478393)
402576,48.1483697,16.3444672,3,,,,,POINT (16.3444672 48.1483697)
402580,48.1477176,16.3463525,3,,,,,POINT (16.3463525 48.1477176)
402581,48.1465327,16.3361446,3,motorway_junction,,1,,POINT (16.3361446 48.1465327)
402591,48.1378902,16.3227102,3,,,,,POINT (16.3227102 48.1378902)
477655,48.1331229,16.2979207,4,,,,,POINT (16.2979207 48.1331229)
477656,48.133105,16.2980697,3,,,,,POINT (16.2980697 48.133105)
479069,48.2011171,16.2889946,3,,,,,POINT (16.2889946 48.2011171)
479070,48.2011979,16.284398,3,,,,,POINT (16.284398 48.2011979)
479071,48.2011644,16.2857618,3,,,,,POINT (16.2857618 48.2011644)
479072,48.2000419,16.2847456,4,,,,,POINT (16.2847456 48.2000419)
479077,48.1992416,16.2854019,3,,,,,POINT (16.2854019 48.1992416)
479080,48.1987918,16.2852426,3,,,,,POINT (16.2852426 48.1987918)
479082,48.1998682,16.2840399,3,,,,,POINT (16.2840399 48.1998682)
479083,48.2002459,16.2858684,4,,,,,POINT (16.2858684 48.2002459)
479084,48.1995392,16.2858821,3,,,,,POINT (16.2858821 48.1995392)
479085,48.1995043,16.2871973,3,,,,,POINT (16.2871973 48.1995043)
479087,48.1986788,16.2871312,3,,,,,POINT (16.2871312 48.1986788)
479088,48.1986326,16.2887265,3,,,,,POINT (16.2887265 48.1986326)
479090,48.2003165,16.2895762,3,,,,,POINT (16.2895762 48.2003165)
479093,48.2003222,16.2871931,2,,,,,POINT (16.2871931 48.2003222)
479095,48.1986017,16.2899393,3,,,,,POINT (16.2899393 48.1986017)
479097,48.1987242,16.2902057,4,,,,,POINT (16.2902057 48.1987242)
479644,48.2042896,16.3472632,3,,,,,POINT (16.3472632 48.2042896)
520635,48.1932086,16.2811698,3,,,,,POINT (16.2811698 48.1932086)
520636,48.1970342,16.2918013,3,,,,,POINT (16.2918013 48.1970342)
520637,48.1980173,16.2902461,3,,,,,POINT (16.2902461 48.1980173)
521489,48.1947112,16.2876473,3,,,,,POINT (16.2876473 48.1947112)
521490,48.1968192,16.2883984,3,,,,,POINT (16.2883984 48.1968192)
521492,48.1959353,16.2880655,4,,,,,POINT (16.2880655 48.1959353)
521493,48.195768,16.2903318,3,,,,,POINT (16.2903318 48.195768)
521494,48.1956365,16.2918016,3,,,,,POINT (16.2918016 48.1956365)
521495,48.1963151,16.2918072,3,,,,,POINT (16.2918072 48.1963151)
521593,48.1949082,16.2918147,3,,,,,POINT (16.2918147 48.1949082)
521828,48.1942724,16.2918093,3,,,,,POINT (16.2918093 48.1942724)
521829,48.1964271,16.2934883,4,,,,,POINT (16.2934883 48.1964271)
521830,48.1957637,16.2936188,4,,,,,POINT (16.2936188 48.1957637)
521831,48.1950516,16.2937498,4,,,,,POINT (16.2937498 48.1950516)
521832,48.1965369,16.295082,3,,,,,POINT (16.295082 48.1965369)
521833,48.1958717,16.2952328,4,,,,,POINT (16.2952328 48.1958717)
521834,48.1951696,16.2953898,4,,,,,POINT (16.2953898 48.1951696)
521835,48.196041,16.2867251,4,crossing,,,,POINT (16.2867251 48.196041)
521836,48.1960982,16.2860431,1,turning_circle,,,,POINT (16.2860431 48.1960982)
521837,48.1970559,16.2850658,3,,,,,POINT (16.2850658 48.1970559)
577989,48.1965778,16.280768,4,,,,,POINT (16.280768 48.1965778)
577991,48.1966875,16.2797836,1,,,,,POINT (16.2797836 48.1966875)
577993,48.1967399,16.2792332,3,,,,,POINT (16.2792332 48.1967399)
577995,48.1968857,16.2778222,1,turning_circle,,,,POINT (16.2778222 48.1968857)
577997,48.1983245,16.2826154,1,turning_circle,,,,POINT (16.2826154 48.1983245)
578002,48.1973841,16.2823661,3,,,,,POINT (16.2823661 48.1973841)
578004,48.1977183,16.2795646,3,,,,,POINT (16.2795646 48.1977183)
578009,48.1968285,16.2770803,4,traffic_signals,,,,POINT (16.2770803 48.1968285)
578010,48.1958524,16.2789055,4,,,,,POINT (16.2789055 48.1958524)
578013,48.1983728,16.2682344,4,,,,,POINT (16.2682344 48.1983728)
578014,48.1985926,16.2674489,1,turning_circle,,,,POINT (16.2674489 48.1985926)
578018,48.1980785,16.2724302,3,,,,,POINT (16.2724302 48.1980785)
578019,48.1975954,16.2709404,3,,,,,POINT (16.2709404 48.1975954)
578020,48.1979588,16.269628,2,,,,,POINT (16.269628 48.1979588)
578022,48.1973272,16.2718949,3,,,,,POINT (16.2718949 48.1973272)
578024,48.1970622,16.2717274,3,,,,,POINT (16.2717274 48.1970622)
578025,48.1968869,16.2722902,3,,,,,POINT (16.2722902 48.1968869)
578026,48.1961787,16.2718187,3,,,,,POINT (16.2718187 48.1961787)
578028,48.1957795,16.2710538,3,,,,,POINT (16.2710538 48.1957795)
578029,48.1954032,16.2723928,3,,,,,POINT (16.2723928 48.1954032)
578031,48.195901,16.2727251,3,,,,,POINT (16.2727251 48.195901)
578033,48.1954733,16.2741413,4,crossing,,,,POINT (16.2741413 48.1954733)
578034,48.1947238,16.2736337,3,,,,,POINT (16.2736337 48.1947238)
578036,48.1943971,16.2746968,3,,,,,POINT (16.2746968 48.1943971)
578039,48.195097,16.2753849,3,,,,,POINT (16.2753849 48.195097)
578040,48.194793,16.2750934,3,,,,,POINT (16.2750934 48.194793)
578051,48.1937217,16.2783299,1,,,,,POINT (16.2783299 48.1937217)
578053,48.1943813,16.2784168,4,,,,,POINT (16.2784168 48.1943813)
578054,48.1950018,16.2786427,3,,,,,POINT (16.2786427 48.1950018)
578058,48.1932014,16.2742181,4,,,,,POINT (16.2742181 48.1932014)
578060,48.1931081,16.2751455,3,,,,,POINT (16.2751455 48.1931081)
578062,48.1930906,16.2753671,3,,,,,POINT (16.2753671 48.1930906)
578063,48.1930335,16.2752168,3,,,,,POINT (16.2752168 48.1930335)
580230,48.1962271,16.2841837,4,,,,,POINT (16.2841837 48.1962271)
580250,48.1961835,16.2849168,1,,,,,POINT (16.2849168 48.1961835)
580253,48.1946852,16.2825573,3,,,,,POINT (16.2825573 48.1946852)
580254,48.1945898,16.2832364,3,,,,,POINT (16.2832364 48.1945898)
580255,48.1939739,16.2823471,3,,,,,POINT (16.2823471 48.1939739)
580256,48.195297,16.2827508,4,,,,,POINT (16.2827508 48.195297)
580257,48.2015993,16.2790134,3,,,,,POINT (16.2790134 48.2015993)
580262,48.2009383,16.2767487,4,,,,,POINT (16.2767487 48.2009383)
580264,48.2013069,16.2762398,3,,,,,POINT (16.2762398 48.2013069)
580287,48.201837,16.2756899,3,,,,,POINT (16.2756899 48.201837)
580290,48.2022208,16.2754454,4,,,,,POINT (16.2754454 48.2022208)
580292,48.2024316,16.2765819,3,,,,,POINT (16.2765819 48.2024316)
580296,48.2024463,16.2771052,3,,,,,POINT (16.2771052 48.2024463)
580297,48.2024713,16.2780007,3,,,,,POINT (16.2780007 48.2024713)
580300,48.2035966,16.2779184,1,,,,,POINT (16.2779184 48.2035966)
580315,48.2018399,16.2741018,4,,,,,POINT (16.2741018 48.2018399)
580334,48.2006259,16.2742816,3,,,,,POINT (16.2742816 48.2006259)
580342,48.2014691,16.2724425,3,,,,,POINT (16.2724425 48.2014691)
580352,48.2014266,16.2725337,3,,,,,POINT (16.2725337 48.2014266)
581464,48.2017334,16.2736145,1,,,,,POINT (16.2736145 48.2017334)
581467,48.2019968,16.2747123,3,,,,,POINT (16.2747123 48.2019968)
581471,48.200676,16.2756871,3,,,,,POINT (16.2756871 48.200676)
581478,48.2003295,16.2746964,4,,,,,POINT (16.2746964 48.2003295)
581486,48.1996617,16.2748918,3,,,,,POINT (16.2748918 48.1996617)
581499,48.2000017,16.2773748,3,,,,,POINT (16.2773748 48.2000017)
581501,48.2003654,16.2779356,3,,,,,POINT (16.2779356 48.2003654)
581519,48.1990425,16.277612,3,,,,,POINT (16.277612 48.1990425)
581532,48.1990743,16.27902,1,,,,,POINT (16.27902 48.1990743)
581534,48.1988611,16.2775836,3,,,,,POINT (16.2775836 48.1988611)
581535,48.1988613,16.276599,1,,,,,POINT (16.276599 48.1988613)
581546,48.2000104,16.2796448,3,,,,,POINT (16.2796448 48.2000104)
581547,48.1996812,16.268336,3,,,,,POINT (16.268336 48.1996812)
581548,48.198509,16.2741989,3,,,,,POINT (16.2741989 48.198509)
581560,48.1980416,16.2737807,3,,,,,POINT (16.2737807 48.1980416)
581563,48.2021782,16.268728,3,,,,,POINT (16.268728 48.2021782)
581575,48.2012786,16.2688961,1,turning_circle,,,,POINT (16.2688961 48.2012786)
581576,48.2012888,16.2693444,3,,,,,POINT (16.2693444 48.2012888)
581583,48.1997398,16.270702,3,,,,,POINT (16.270702 48.1997398)
581606,48.1997258,16.2690737,3,,,,,POINT (16.2690737 48.1997258)
581656,48.2008448,16.2722395,1,,,,,POINT (16.2722395 48.2008448)
581676,48.2014584,16.272065,3,,,,,POINT (16.272065 48.2014584)
581684,48.2027866,16.2726966,3,,,,,POINT (16.2726966 48.2027866)
620810,48.2034452,16.2261893,3,,,,,POINT (16.2261893 48.2034452)
620815,48.2035198,16.2285625,3,,,,,POINT (16.2285625 48.2035198)
620829,48.2055876,16.2304559,3,,,,,POINT (16.2304559 48.2055876)
620832,48.2057639,16.2271011,3,,,,,POINT (16.2271011 48.2057639)
620842,48.203159,16.2323092,3,,,,,POINT (16.2323092 48.203159)
620856,48.2031376,16.23263,3,,,,,POINT (16.23263 48.2031376)
620884,48.1430067,16.2681766,4,,,,,POINT (16.2681766 48.1430067)
620903,48.1390543,16.2671171,3,,,,,POINT (16.2671171 48.1390543)
620921,48.1339457,16.2665691,4,,,,,POINT (16.2665691 48.1339457)
620959,48.1337638,16.271927,4,,,,,POINT (16.271927 48.1337638)
621010,48.13086,16.2874286,3,,,,,POINT (16.2874286 48.13086)
621073,48.1284237,16.3021788,3,,,,,POINT (16.3021788 48.1284237)
621224,48.1258165,16.3178766,3,,,,,POINT (16.3178766 48.1258165)
621229,48.142522,16.2874891,3,,,,,POINT (16.2874891 48.142522)
621235,48.1416924,16.2917419,4,,,,,POINT (16.2917419 48.1416924)
621237,48.1412234,16.2979695,4,,,,,POINT (16.2979695 48.1412234)
621260,48.1412882,16.3170658,3,,,,,POINT (16.3170658 48.1412882)
621272,48.1386898,16.3170635,3,,,,,POINT (16.3170635 48.1386898)
621285,48.1387347,16.3200438,3,,,,,POINT (16.3200438 48.1387347)
621300,48.1378516,16.3201804,3,,,,,POINT (16.3201804 48.1378516)
640628,48.1963929,16.2575474,3,,,,,POINT (16.2575474 48.1963929)
640630,48.1959008,16.2569658,3,,,,,POINT (16.2569658 48.1959008)
647984,48.2014082,16.2568371,3,,,,,POINT (16.2568371 48.2014082)
647992,48.2026918,16.2550976,3,,,,,POINT (16.2550976 48.2026918)
647994,48.2006241,16.2605739,3,,,,,POINT (16.2605739 48.2006241)
647995,48.2004825,16.2617854,4,,,,,POINT (16.2617854 48.2004825)
647996,48.2002304,16.2636775,4,,,,,POINT (16.2636775 48.2002304)
647997,48.200071,16.2641845,1,,,,,POINT (16.2641845 48.200071)
647999,48.1979142,16.2622291,3,,,,,POINT (16.2622291 48.1979142)
648003,48.1981426,16.2605369,3,,,,,POINT (16.2605369 48.1981426)
648033,48.2012811,16.260746,1,,,,,POINT (16.260746 48.2012811)
648049,48.1998036,16.2600823,3,,,,,POINT (16.2600823 48.1998036)
648050,48.1994899,16.261208,3,,,,,POINT (16.261208 48.1994899)
648053,48.1996181,16.2612847,2,,,,,POINT (16.2612847 48.1996181)
648060,48.1998477,16.2552751,3,,,,,POINT (16.2552751 48.1998477)
648061,48.20125,16.2570696,2,,,,,POINT (16.2570696 48.20125)
648062,48.2009123,16.2575149,2,,,,,POINT (16.2575149 48.2009123)
648082,48.1987402,16.2572248,3,,,,,POINT (16.2572248 48.1987402)
648154,48.1966538,16.2671266,3,,,,,POINT (16.2671266 48.1966538)
648263,48.2072519,16.2556259,3,,,,,POINT (16.2556259 48.2072519)
648264,48.207342,16.2549556,3,,,,,POINT (16.2549556 48.207342)
654939,48.1903345,16.3363267,4,,,,,POINT (16.3363267 48.1903345)
654940,48.1899486,16.3349571,4,,,,,POINT (16.3349571 48.1899486)
654959,48.1891076,16.335522,3,,,,,POINT (16.335522 48.1891076)
654965,48.189853,16.3366623,3,,,,,POINT (16.3366623 48.189853)
654971,48.1882519,16.3340882,3,,,,,POINT (16.3340882 48.1882519)
654972,48.1880794,16.3333547,3,traffic_signals,,,,POINT (16.3333547 48.1880794)
654985,48.187204,16.3337637,3,,,,,POINT (16.3337637 48.187204)
654990,48.1863033,16.3343179,3,,,,,POINT (16.3343179 48.1863033)
654995,48.1855055,16.3350619,4,traffic_signals,,,,POINT (16.3350619 48.1855055)
655012,48.2223384,16.3449313,3,,,,,POINT (16.3449313 48.2223384)
655018,48.2246067,16.3489507,4,,,,,POINT (16.3489507 48.2246067)
655032,48.2260964,16.3492475,4,,,,,POINT (16.3492475 48.2260964)
655037,48.2283176,16.3497364,4,,,,,POINT (16.3497364 48.2283176)
655052,48.2321588,16.3537709,4,,,,,POINT (16.3537709 48.2321588)
655055,48.2349064,16.3549986,3,,,,,POINT (16.3549986 48.2349064)
655060,48.2362666,16.3593103,3,,,,,POINT (16.3593103 48.2362666)
670005,48.2085625,16.3549718,3,traffic_signals,,,,POINT (16.3549718 48.2085625)
670006,48.2082747,16.3525266,4,,,,,POINT (16.3525266 48.2082747)
670007,48.2081217,16.3509004,4,,,,,POINT (16.3509004 48.2081217)
670008,48.207938,16.3490403,4,,,,,POINT (16.3490403 48.207938)
670077,48.1876996,16.2732538,4,,,,,POINT (16.2732538 48.1876996)
670351,48.1906856,16.2708906,3,,,,,POINT (16.2708906 48.1906856)
670352,48.1904035,16.2736274,4,,,,,POINT (16.2736274 48.1904035)
670353,48.1914491,16.2737707,4,,,,,POINT (16.2737707 48.1914491)
670354,48.1912818,16.2709346,3,,,,,POINT (16.2709346 48.1912818)
670355,48.1913439,16.2748933,3,,,,,POINT (16.2748933 48.1913439)
670356,48.1909474,16.272893,1,turning_circle,,,,POINT (16.272893 48.1909474)
670357,48.1925967,16.2714615,3,,,,,POINT (16.2714615 48.1925967)
670358,48.1914725,16.2690478,4,,,,,POINT (16.2690478 48.1914725)
670359,48.1930404,16.2717649,3,,,,,POINT (16.2717649 48.1930404)
670360,48.1934485,16.2718527,3,,,,,POINT (16.2718527 48.1934485)
670361,48.1936855,16.2671971,3,,,,,POINT (16.2671971 48.1936855)
670362,48.1934276,16.26847,3,,,,,POINT (16.26847 48.1934276)
670363,48.1937767,16.2686014,4,,,,,POINT (16.2686014 48.1937767)
670364,48.1939433,16.2673467,3,,,,,POINT (16.2673467 48.1939433)
670365,48.1941758,16.2687548,1,turning_circle,,,,POINT (16.2687548 48.1941758)
670367,48.1943528,16.265451,3,,,,,POINT (16.265451 48.1943528)
670368,48.1945483,16.2656742,3,,,,,POINT (16.2656742 48.1945483)
670370,48.1976493,16.2584949,3,,,,,POINT (16.2584949 48.1976493)
670375,48.1910593,16.2776707,4,crossing,,,,POINT (16.2776707 48.1910593)
670376,48.1908166,16.2804538,4,crossing,,,,POINT (16.2804538 48.1908166)
670377,48.1907417,16.2812488,1,turning_circle,,,,POINT (16.2812488 48.1907417)
670378,48.1875448,16.2773623,4,,,,,POINT (16.2773623 48.1875448)
670379,48.1889087,16.2774537,3,,,,,POINT (16.2774537 48.1889087)
670380,48.1891202,16.2774684,3,,,,,POINT (16.2774684 48.1891202)
670381,48.1892069,16.2749962,3,,,,,POINT (16.2749962 48.1892069)
670382,48.1888291,16.2799153,4,,,,,POINT (16.2799153 48.1888291)
670383,48.1927302,16.2753577,3,,,,,POINT (16.2753577 48.1927302)
670390,48.1950074,16.2609379,3,,,,,POINT (16.2609379 48.1950074)
670394,48.1955267,16.2610448,1,,,,,POINT (16.2610448 48.1955267)
670395,48.1955032,16.2620746,3,,,,,POINT (16.2620746 48.1955032)
670396,48.2027241,16.2475241,3,,,,,POINT (16.2475241 48.2027241)
670401,48.2033792,16.2450439,3,,,,,POINT (16.2450439 48.2033792)
670402,48.2036809,16.2484228,3,,,,,POINT (16.2484228 48.2036809)
670431,48.2093358,16.2177985,1,,,,,POINT (16.2177985 48.2093358)
670433,48.2101099,16.2172399,4,traffic_signals,,,,POINT (16.2172399 48.2101099)
670438,48.2050385,16.2350927,3,,,,,POINT (16.2350927 48.2050385)
671910,48.1975112,16.3254304,3,,,,,POINT (16.3254304 48.1975112)
671927,48.210254,16.226832,3,,,,,POINT (16.226832 48.210254)
671928,48.2033951,16.2451972,3,,,,,POINT (16.2451972 48.2033951)
671929,48.2038151,16.2450899,3,,,,,POINT (16.2450899 48.2038151)
671941,48.2064092,16.235633,3,,,,,POINT (16.235633 48.2064092)
671947,48.2076041,16.2359567,3,,,,,POINT (16.2359567 48.2076041)
671950,48.2080322,16.2343434,3,,,,,POINT (16.2343434 48.2080322)
671977,48.2121088,16.2261805,1,turning_circle,,,,POINT (16.2261805 48.2121088)
671996,48.2125513,16.2263136,3,,,,,POINT (16.2263136 48.2125513)
672000,48.212871,16.2255996,3,,,,,POINT (16.2255996 48.212871)
672002,48.2134979,16.22611,3,,,,,POINT (16.22611 48.2134979)
672003,48.2140323,16.2243101,3,,,,,POINT (16.2243101 48.2140323)
672022,48.2136211,16.2230774,3,,,,,POINT (16.2230774 48.2136211)
672117,48.212167,16.2305716,3,,,,,POINT (16.2305716 48.212167)
672119,48.2107723,16.2312432,4,,,,,POINT (16.2312432 48.2107723)
672166,48.2090267,16.2308678,3,,,,,POINT (16.2308678 48.2090267)
672169,48.2185932,16.2486584,3,,,,,POINT (16.2486584 48.2185932)
672175,48.2110701,16.3045176,3,,,,,POINT (16.3045176 48.2110701)
672176,48.2130164,16.3049753,3,,,,,POINT (16.3049753 48.2130164)
672177,48.2136772,16.3050964,4,,,,,POINT (16.3050964 48.2136772)
672186,48.2086111,16.3036422,3,,,,,POINT (16.3036422 48.2086111)
672197,48.2072302,16.2933961,3,,,,,POINT (16.2933961 48.2072302)
672198,48.2071609,16.2929183,3,,,,,POINT (16.2929183 48.2071609)
672199,48.2069932,16.2919324,3,,,,,POINT (16.2919324 48.2069932)
672204,48.2064825,16.2898239,3,,,,,POINT (16.2898239 48.2064825)
672208,48.2050673,16.2839412,3,,,,,POINT (16.2839412 48.2050673)
683872,48.2250835,16.4038895,3,,,,,POINT (16.4038895 48.2250835)
683873,48.2316778,16.4161382,4,,,,,POINT (16.4161382 48.2316778)
683876,48.2288641,16.4217414,3,,,,,POINT (16.4217414 48.2288641)
683878,48.234233,16.4208693,3,traffic_signals,,,,POINT (16.4208693 48.234233)
683881,48.2343625,16.4207177,4,traffic_signals,,,,POINT (16.4207177 48.2343625)
683891,48.224122,16.4018097,4,traffic_signals,,,,POINT (16.4018097 48.224122)
683906,48.2253886,16.4244955,4,,,,,POINT (16.4244955 48.2253886)
683907,48.226067,16.4255424,2,,,,,POINT (16.4255424 48.226067)
683909,48.2367923,16.4251893,4,,,,,POINT (16.4251893 48.2367923)
683910,48.2366532,16.4253522,4,,,,,POINT (16.4253522 48.2366532)
683911,48.2392336,16.4301568,4,,,,,POINT (16.4301568 48.2392336)
683956,48.245639,16.4392244,4,traffic_signals,,,,POINT (16.4392244 48.245639)
683968,48.2491855,16.4426999,3,,,,,POINT (16.4426999 48.2491855)
683982,48.2515799,16.4410196,3,,,,,POINT (16.4410196 48.2515799)
683983,48.254283,16.4430951,4,traffic_signals,,,,POINT (16.4430951 48.254283)
684004,48.2466824,16.4045281,3,,,,,POINT (16.4045281 48.2466824)
684006,48.2472033,16.4027796,3,,,,,POINT (16.4027796 48.2472033)
684012,48.2548554,16.3987552,1,,,,,POINT (16.3987552 48.2548554)
684017,48.2559277,16.3961585,5,,,,,POINT (16.3961585 48.2559277)
684019,48.2530433,16.3935211,3,,,,,POINT (16.3935211 48.2530433)
684021,48.250448,16.39167,4,,,,,POINT (16.39167 48.250448)
684027,48.257275,16.3849589,3,motorway_junction,,,,POINT (16.3849589 48.257275)
684998,48.2194363,16.3925489,3,,,,,POINT (16.3925489 48.2194363)
685001,48.2187965,16.3934645,3,,,,,POINT (16.3934645 48.2187965)
685005,48.2170937,16.3930758,3,,,,,POINT (16.3930758 48.2170937)
685006,48.2169272,16.3921183,3,,,,,POINT (16.3921183 48.2169272)
685044,48.2122762,16.3765745,4,traffic_signals,,,,POINT (16.3765745 48.2122762)
685047,48.2113874,16.3825067,3,,,,,POINT (16.3825067 48.2113874)
685048,48.2113654,16.3828674,4,traffic_signals,,,,POINT (16.3828674 48.2113654)
685050,48.2124403,16.3831485,4,traffic_signals,,,,POINT (16.3831485 48.2124403)
685051,48.2136562,16.3828704,3,traffic_signals,,,,POINT (16.3828704 48.2136562)
685054,48.2120919,16.3865798,3,,,,,POINT (16.3865798 48.2120919)
685056,48.2129585,16.3890101,3,,,,,POINT (16.3890101 48.2129585)
685059,48.2136285,16.3914109,4,,,,,POINT (16.3914109 48.2136285)
